timestamp,eng_unit,acc_unit,simulated,tow,mag_x,mag_y,mag_z,amqp_topic
2025-11-18 21:38:50.952315,Microteslas,,false,2147483648,103,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.033093,Microteslas,,false,2147483648,103,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.121206,Microteslas,,false,2147483648,100,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.195221,Microteslas,,false,2147483648,103,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.279824,Microteslas,,false,2147483648,101,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.360407,Microteslas,,false,2147483648,104,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.436244,Microteslas,,false,2147483648,104,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.526907,Microteslas,,false,2147483648,105,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.598483,Microteslas,,false,2147483648,103,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.679933,Microteslas,,false,2147483648,103,-399,-15,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.764257,Microteslas,,false,2147483648,101,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.839736,Microteslas,,false,2147483648,105,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:51.935163,Microteslas,,false,2147483648,103,-398,-16,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.002624,Microteslas,,false,2147483648,104,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.082362,Microteslas,,false,2147483648,105,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.163114,Microteslas,,false,2147483648,103,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.242544,Microteslas,,false,2147483648,101,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.331098,Microteslas,,false,2147483648,103,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.404808,Microteslas,,false,2147483648,107,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.484309,Microteslas,,false,2147483648,102,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.564836,Microteslas,,false,2147483648,105,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.646482,Microteslas,,false,2147483648,102,-400,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.726355,Microteslas,,false,2147483648,104,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.815506,Microteslas,,false,2147483648,106,-400,-19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.888523,Microteslas,,false,2147483648,102,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:52.967888,Microteslas,,false,2147483648,103,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.049133,Microteslas,,false,2147483648,104,-400,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.129358,Microteslas,,false,2147483648,104,-396,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.225605,Microteslas,,false,2147483648,103,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.291725,Microteslas,,false,2147483648,104,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.372505,Microteslas,,false,2147483648,102,-397,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.451945,Microteslas,,false,2147483648,106,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.532328,Microteslas,,false,2147483648,104,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.621534,Microteslas,,false,2147483648,103,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.694638,Microteslas,,false,2147483648,103,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.774336,Microteslas,,false,2147483648,103,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.855953,Microteslas,,false,2147483648,105,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:53.936560,Microteslas,,false,2147483648,104,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.022547,Microteslas,,false,2147483648,102,-399,-16,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.097907,Microteslas,,false,2147483648,105,-397,-16,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.178304,Microteslas,,false,2147483648,104,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.259523,Microteslas,,false,2147483648,104,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.339368,Microteslas,,false,2147483648,105,-397,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.424667,Microteslas,,false,2147483648,103,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.499947,Microteslas,,false,2147483648,103,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.580516,Microteslas,,false,2147483648,102,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.661367,Microteslas,,false,2147483648,103,-398,-19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.741878,Microteslas,,false,2147483648,101,-398,-19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.823343,Microteslas,,false,2147483648,104,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.903130,Microteslas,,false,2147483648,105,-398,-16,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:54.984644,Microteslas,,false,2147483648,105,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.064258,Microteslas,,false,2147483648,107,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.145309,Microteslas,,false,2147483648,106,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.225588,Microteslas,,false,2147483648,104,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.327147,Microteslas,,false,2147483648,104,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.391083,Microteslas,,false,2147483648,103,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.468488,Microteslas,,false,2147483648,107,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.549078,Microteslas,,false,2147483648,101,-398,-16,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.628586,Microteslas,,false,2147483648,103,-399,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.724381,Microteslas,,false,2147483648,105,-399,-19,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.790817,Microteslas,,false,2147483648,103,-400,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.871622,Microteslas,,false,2147483648,106,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:55.951315,Microteslas,,false,2147483648,104,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:56.031880,Microteslas,,false,2147483648,104,-399,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:56.121006,Microteslas,,false,2147483648,105,-398,-18,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:56.193844,Microteslas,,false,2147483648,102,-398,-17,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:56.274698,Microteslas,,false,2147483648,103,-399,-16,NAV.nav0.MAG_CALIBRATED
2025-11-18 21:38:56.355066,Microteslas,,false,2147483648,104,-400,-19,NAV.nav0.MAG_CALIBRATED
